Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1
237,000;4,802;0,035;0,010;0,1146375;8,437E-4;2,344E-4;0,0;0,0372162
237,200;4,810;0,039;0,020;0,1148250;9,375E-4;4,687E-4;0,0;0,0371094
237,400;4,818;0,043;0,020;0,1150125;0,001;4,688E-4;0,0;0,0381775
237,600;4,827;0,047;-0,010;0,1152375;0,001;-2,344E-4;0,0;0,0380402
237,800;4,836;0,039;-0,039;0,1154625;9,375E-4;-9,375E-4;0,0;0,0373535
238,000;4,843;0,031;-6,974E-15;0,1156125;7,500E-4;-1,667E-16;0,0;0,0372772
238,200;4,849;0,039;0,020;0,1157625;9,375E-4;4,687E-4;0,0;0,0358887
238,400;4,858;0,039;-0,029;0,1159875;9,375E-4;-7,031E-4;0,0;0,0362396
238,600;4,865;0,027;-0,029;0,1161375;6,562E-4;-7,031E-4;0,0;0,0361938
238,800;4,869;0,027;0,010;0,1162500;6,563E-4;2,344E-4;0,0;0,0367432
239,000;4,876;0,031;0,020;0,1164000;7,500E-4;4,687E-4;0,0;0,0370026
239,200;4,882;0,035;0,020;0,1165500;8,437E-4;4,687E-4;0,0;0,0372314
239,400;4,890;0,039;0,000;0,1167375;9,375E-4;0,000;0,0;0,0369110
239,600;4,898;0,035;-0,020;0,1169250;8,437E-4;-4,687E-4;0,0;0,0362244
239,800;4,904;0,031;0,000;0,1170750;7,500E-4;0,000;0,0;0,0359192
240,000;4,910;0,035;-1,112E-14;0,1172250;8,437E-4;-1,331E-16;0,0;0,0356750
240,200;4,918;0,031;-0,010;0,1174125;7,500E-4;-2,344E-4;0,0;0,0360565
240,400;4,923;0,031;0,020;0,1175250;7,500E-4;4,687E-4;0,0;0,0365448
240,600;4,931;0,039;0,020;0,1177125;9,375E-4;4,688E-4;0,0;0,0365753
240,800;4,939;0,039;-0,020;0,1179000;9,375E-4;-4,687E-4;0,0;0,0370636
241,000;4,946;0,031;-0,039;0,1180875;7,500E-4;-9,375E-4;0,0;0,0366974
241,200;4,951;0,024;-0,010;0,1182000;5,625E-4;-2,344E-4;0,0;0,0361786
241,400;4,956;0,027;0,000;0,1183125;6,562E-4;0,000;0,0;0,0356598
241,600;4,962;0,024;-0,010;0,1184625;5,625E-4;-2,344E-4;0,0;0,0354462
241,800;4,965;0,024;0,029;0,1185375;5,625E-4;7,031E-4;0,0;0,0345306
242,000;4,972;0,035;0,029;0,1186875;8,437E-4;7,031E-4;0,0;0,0341797
242,200;4,979;0,035;-0,010;0,1188750;8,437E-4;-2,344E-4;0,0;0,0350800
242,400;4,986;0,031;-0,010;0,1190250;7,500E-4;-2,344E-4;0,0;0,0355530
242,600;4,992;0,031;5,568E-15;0,1191750;7,500E-4;1,331E-16;0,0;0,0357361
242,800;4,998;0,031;0,000;0,1193250;7,500E-4;0,000;0,0;0,0354156
243,000;5,005;0,031;0,020;0,1194750;7,500E-4;4,687E-4;0,0;0,0350952
243,200;5,011;0,039;0,010;0,1196250;9,375E-4;2,344E-4;0,0;0,0345154
243,400;5,020;0,035;-0,020;0,1198500;8,437E-4;-4,687E-4;0,0;0,0338898
243,600;5,025;0,031;0,010;0,1199625;7,500E-4;2,344E-4;0,0;0,0334015
243,800;5,033;0,039;0,010;0,1201500;9,375E-4;2,344E-4;0,0;0,0338287
244,000;5,041;0,035;-0,020;0,1203375;8,437E-4;-4,688E-4;0,0;0,0337677
244,200;5,047;0,031;0,000;0,1204875;7,500E-4;0,000;0,0;0,0346222
244,400;5,053;0,035;0,010;0,1206375;8,437E-4;2,344E-4;0,0;0,0346222
244,600;5,061;0,035;-0,010;0,1208250;8,437E-4;-2,344E-4;0,0;0,0343323
244,800;5,067;0,031;0,000;0,1209750;7,500E-4;0,000;0,0;0,0347290
245,000;5,074;0,035;0,020;0,1211250;8,437E-4;4,687E-4;0,0;0,0349426
245,200;5,082;0,039;0,010;0,1213125;9,375E-4;2,344E-4;0,0;0,0368958
245,400;5,089;0,039;0,010;0,1215000;9,375E-4;2,344E-4;0,0;0,0351257
245,600;5,097;0,043;-0,010;0,1216875;0,001;-2,344E-4;0,0;0,0351410
245,800;5,107;0,035;-0,039;0,1219125;8,438E-4;-9,375E-4;0,0;0,0348663
246,000;5,111;0,027;-0,010;0,1220250;6,562E-4;-2,344E-4;0,0;0,0347748
246,200;5,118;0,031;0,010;0,1221750;7,500E-4;2,344E-4;0,0;0,0339813
246,400;5,124;0,031;0,000;0,1223250;7,500E-4;0,000;0,0;0,0336151
246,600;5,130;0,031;0,020;0,1224750;7,500E-4;4,688E-4;0,0;0,0340729
246,800;5,137;0,039;0,029;0,1226250;9,375E-4;7,031E-4;0,0;0,0332947
247,000;5,146;0,043;-0,020;0,1228500;0,001;-4,688E-4;0,0;0,0332031
247,200;5,154;0,031;-0,039;0,1230375;7,500E-4;-9,375E-4;0,0;0,0341492
247,400;5,158;0,027;0,010;0,1231500;6,562E-4;2,344E-4;0,0;0,0336456
247,600;5,165;0,035;0,029;0,1233000;8,437E-4;7,031E-4;0,0;0,0333252
247,800;5,173;0,039;0,020;0,1234875;9,375E-4;4,688E-4;0,0;0,0331879
248,000;5,180;0,043;-0,010;0,1236750;0,001;-2,344E-4;0,0;0,0329132
248,200;5,190;0,035;-0,049;0,1239000;8,437E-4;-0,001;0,0;0,0332489
248,400;5,195;0,024;-0,020;0,1240125;5,625E-4;-4,687E-4;0,0;0,0327606
248,600;5,199;0,027;0,020;0,1241250;6,562E-4;4,688E-4;0,0;0,0333557
248,800;5,206;0,031;0,029;0,1242750;7,500E-4;7,031E-4;0,0;0,0333557
249,000;5,212;0,039;0,029;0,1244250;9,375E-4;7,031E-4;0,0;0,0326691
249,200;5,221;0,043;-5,551E-15;0,1246500;0,001;-8,674E-17;0,0;0,0339203
249,400;5,229;0,039;-0,029;0,1248375;9,375E-4;-7,031E-4;0,0;0,0340729
249,600;5,237;0,031;-0,020;0,1250250;7,500E-4;-4,687E-4;0,0;0,0342255
249,800;5,242;0,031;-0,020;0,1251375;7,500E-4;-4,687E-4;0,0;0,0339813
250,000;5,250;0,024;-0,069;0,1253250;5,625E-4;-0,002;0,0;0,0337830
250,200;5,251;0,004;-0,049;0,1253625;9,375E-5;-0,001;0,0;0,0345001
250,400;5,251;0,004;0,000;0,1253625;9,375E-5;0,000;0,0;0,0334167
250,600;5,253;0,004;-0,010;0,1254000;9,375E-5;-2,344E-4;0,0;0,0339813
250,800;5,253;0,000;-0,020;0,1254000;0,000;-4,687E-4;0,0;0,0341492
251,000;5,253;-0,004;-0,010;0,1254000;-9,375E-5;-2,344E-4;0,0;0,0334930
251,200;5,251;-0,004;0,020;0,1253625;-9,375E-5;4,687E-4;0,0;0,0339813
251,400;5,251;0,004;0,020;0,1253625;9,375E-5;4,687E-4;0,0;0,0343628
251,600;5,253;0,004;-0,020;0,1254000;9,375E-5;-4,687E-4;0,0;0,0334625
251,800;5,253;-0,004;-0,010;0,1254000;-9,375E-5;-2,344E-4;0,0;0,0339966
252,000;5,251;0,000;0,029;0,1253625;0,000;7,031E-4;0,0;0,0343933
252,200;5,253;0,008;0,000;0,1254000;1,875E-4;0,000;0,0;0,0340424
252,400;5,254;0,000;-0,039;0,1254375;0,000;-9,375E-4;0,0;0,0339050
252,600;5,253;-0,008;0,000;0,1254000;-1,875E-4;0,000;0,0;0,0341492
252,800;5,251;0,000;0,020;0,1253625;0,000;4,687E-4;0,0;0,0339355
253,000;5,253;0,000;;0,1254000;0,000;;0,0;0,0335999
